Start_Time Number_of_Events Sampled_Luminosity Prescale Livetime
12577292 15175 0.00252916666666667 905.55792236 0.894674453424646
12578780 16092 0.002682 846.07427979 0.881556357972228
12580514 1206 0.000201 10058.25000000 0.741168793686987
12582812 820 0.000136666666666667 9417.75000000 0.709457433791034
12584222 418 6.96666666666667e-05 10344.00000000 0.700315084793878
12604312 23359 0.00389316666666667 1052.88024902 0.81461653243355
12606250 2776 0.000462666666666667 1159.90490723 0.834788198875508
12606582 1173 0.0001955 1166.63598633 0.4976894960396
12606857 8 1.33333333333333e-06 1172.99597168 0.00996273991850168
12606995 18115 0.00301916666666667 1163.06726074 0.756828866514291
12608898 21038 0.00350633333333333 1136.81457520 0.85072082550272
12611000 19082 0.00318033333333333 1068.67431641 0.834614188397082
12612970 5871 0.0009785 1010.51562500 0.704624642783854
12613744 10875 0.0018125 977.24926758 0.89960674597212
12615174 1099 0.000183166666666667 9610.00000000 0.801836021967085
12617078 1094 0.000182333333333333 10036.00000000 0.812929249310406
12618980 36 6e-06 9546.75000000 0.662997693900602
12619138 472 7.86666666666667e-05 9548.50000000 0.750215410200129
12620379 1106 0.000184333333333333 9797.00000000 0.766992018144181
12622394 1176 0.000196 9568.00000000 0.755782348939388
12624305 1136 0.000189333333333333 9688.50000000 0.756266407961562
12626218 294 4.9e-05 8737.75000000 0.758751800435986
12627218 1222 0.000203666666666667 8948.75000000 0.788230599072493
12630623 1320 0.00022 7979.00000000 0.835689911426856
12633166 1415 0.000235833333333333 7154.33984375 0.844334780015853
12635530 1454 0.000242333333333333 6519.02783203 0.84927767378145
12637649 1749 0.0002915 6072.28027344 0.841362417130543
12639936 182 3.03333333333333e-05 5772.08789062 0.836131416306339
12652929 32728 0.00545466666666667 1042.05053711 0.839743427641109
12655447 16773 0.0027955 1155.78857422 0.845843923168595
12656992 21147 0.0035245 1179.72692871 0.849631292506628
12659085 19178 0.00319633333333333 1138.74023438 0.87373954193368
12661013 23027 0.00383783333333333 1059.75256348 0.861563465529597
12663915 757 0.000126166666666667 9650.25000000 0.834638439499734
12665397 1028 0.000171333333333333 9385.75000000 0.853827770356345
12667145 1134 0.000189 9157.75000000 0.796052602314105
12669071 1285 0.000214166666666667 10011.50000000 0.775639362918232
12671363 392 6.53333333333333e-05 9971.75000000 0.732903826981561
12672072 1743 0.0002905 9799.50000000 0.75884728118642
12674831 87 1.45e-05 9350.50000000 0.73705521416166
12675054 1719 0.0002865 9234.50000000 0.776352922444553
12677739 850 0.000141666666666667 8674.75000000 0.811063995809603
12679179 1949 0.000324833333333333 7793.19189453 0.834937044859335
12681841 2213 0.000368833333333333 7123.66015625 0.857925336997063
12684718 1677 0.0002795 6473.95214844 0.872219102687573
12686819 54 9e-06 6015.16796875 0.729461905109756
12689713 25715 0.00428583333333333 1092.04724121 0.874637337509295
12691624 23047 0.00384116666666667 1162.55493164 0.828160460614479
12693662 28240 0.00470666666666667 1207.49890137 0.835866520681864
12696431 20032 0.00333866666666667 1148.56286621 0.879629819728259
12698451 18825 0.0031375 1054.87658691 0.885655059981028
12700389 6763 0.00112716666666667 964.33496094 0.933001153287685
12701566 1249 0.000208166666666667 8932.50000000 0.769782150628975
12703510 1411 0.000235166666666667 10057.50000000 0.786536859334036
12705954 1705 0.000284166666666667 9645.50000000 0.775489595347093
12708791 538 8.96666666666667e-05 10051.00000000 0.751855153161451
12709818 552 9.2e-05 9658.50000000 0.75731503193777
12710844 1759 0.000293166666666667 9337.50000000 0.750848920150159
12713655 1427 0.000237833333333333 9939.00000000 0.771375385819468
12716007 1856 0.000309333333333333 9078.25000000 0.815449816869713
12718889 1424 0.000237333333333333 7914.02392578 0.804219149212849
12720960 1188 0.000198 7501.02392578 0.829629556472899
12722647 1408 0.000234666666666667 7075.28027344 0.839830318307131
12724606 1469 0.000244833333333333 6680.45214844 0.842163460328852
12726585 1562 0.000260333333333333 6451.76806641 0.844822675364079
12728699 973 0.000162166666666667 6223.08398438 0.82408274446094
12730088 1898 0.000316333333333333 5845.95605469 0.869287410639714
12736458 30034 0.00500566666666667 1074.59252930 0.868585847092169
12738714 17657 0.00294283333333333 1161.65393066 0.777252930478292
12740683 23782 0.00396366666666667 1174.83337402 0.868413732704808
12742986 18811 0.00313516666666667 1123.54687500 0.87721008628825
12744900 19633 0.00327216666666667 1031.22094727 0.883994089674002
12747496 1120 0.000186666666666667 10180.00000000 0.735417289241849
12749495 1080 0.00018 10144.25000000 0.761031753676301
12751403 1224 0.000204 10108.25000000 0.745550844749139
12753485 1295 0.000215833333333333 9956.50000000 0.742963760396001
12755623 1317 0.0002195 9793.75000000 0.714298769910144
12757827 1451 0.000241833333333333 9507.00000000 0.784397168688678
12760091 435 7.25e-05 8667.25000000 0.809486800765452
12773126 17892 0.002982 1163.98596191 0.767352768262322
12775019 6840 0.00114 1154.39294434 0.780363528893124
12776068 11931 0.0019885 1126.12634277 0.879276729751144
12777481 13064 0.00217733333333333 1089.14990234 0.897526539883505
12778993 1053 0.0001755 9732.25000000 0.83960656829563
12780871 183 3.05e-05 10056.00000000 0.804380068793588
12792804 1269 0.0002115 9929.75000000 0.744462878002895
12794758 1398 0.000233 9944.00000000 0.777206970589838
12797089 1080 0.00018 9981.75000000 0.808460536980225
12799038 1169 0.000194833333333333 9867.25000000 0.787007382260703
12801108 1119 0.0001865 9779.25000000 0.826734731129405
12803031 1063 0.000177166666666667 10234.75000000 0.797970763163255
12804969 208 3.46666666666667e-05 9927.75000000 0.801854533156073
12805460 955 0.000159166666666667 10022.00000000 0.810376123428432
12807167 703 0.000117166666666667 9611.25000000 0.741263661805782
12863005 7242 0.001207 1090.05090332 0.801763917598247
12864909 22256 0.00370933333333333 1186.74060059 0.865345938681831
12866891 17924 0.00298733333333333 1235.50061035 0.816097971778338
12868752 11066 0.00184433333333333 1236.41931152 0.771610989644072
12870683 10465 0.00174416666666667 1170.87585449 0.798659219071503
12893955 14010 0.002335 1024.64892578 0.828099256602871
12895579 5598 0.000933 1119.81921387 0.797440717668696
12896382 18780 0.00313 1147.44995117 0.748441446427179
12898384 21876 0.003646 1134.12927246 0.833598362658695
12900690 7075 0.00117916666666667 1016.32794189 0.857425399243606
12901775 1277 0.000212833333333333 9946.50000000 0.81641985379273
12903935 1349 0.000224833333333333 9797.25000000 0.804791617834086
12906137 601 0.000100166666666667 9020.50000000 0.650003235761419
12907604 566 9.43333333333334e-05 9932.00000000 0.730813879607023
12908708 1153 0.000192166666666667 9978.75000000 0.694032852632359
12910729 847 0.000141166666666667 9785.75000000 0.694420963226484
12943299 13003 0.00216716666666667 1178.80834961 0.618753861370771
12944809 2897 0.000482833333333333 1231.73767090 0.652419028014303
12945181 19763 0.00329383333333333 1248.29125977 0.775488613056747
12947131 21739 0.00362316666666667 1285.30297852 0.722674654051242
12949803 15470 0.00257833333333333 1225.76623535 0.778633346622948
12951949 136 2.26666666666667e-05 9571.25000000 0.83996351427407
12952260 642 0.000107 9346.75000000 0.858130159312111
12953405 1103 0.000183833333333333 9272.75000000 0.84063310292685
12955282 265 4.41666666666667e-05 9566.25000000 0.853209860293323
12956022 571 9.51666666666667e-05 9546.25000000 0.852954647270287
12956991 1087 0.000181166666666667 9428.50000000 0.805243488372166
12958966 1159 0.000193166666666667 9799.00000000 0.775193398659103
12961078 1342 0.000223666666666667 9953.00000000 0.796735950290291
12963425 1093 0.000182166666666667 9926.25000000 0.733971584350761
12965461 1130 0.000188333333333333 9752.25000000 0.717510115123938
12967344 83 1.38333333333333e-05 9913.25000000 0.615357783235644
12982114 22154 0.00369233333333333 1237.86791992 0.833918486911047
12983990 20144 0.00335733333333333 1196.40429688 0.777710544477764
12985867 17922 0.002987 1246.11828613 0.7525886965667
12987799 21322 0.00355366666666667 1200.53833008 0.789916533021407
12990091 7055 0.00117583333333333 1133.36962891 0.854186824883361
12991221 1224 0.000204 11027.25000000 0.833819897073554
12993558 722 0.000120333333333333 9694.50000000 0.717957633962253
12997624 920 0.000153333333333333 9624.00000000 0.798985697958376
12999675 522 8.7e-05 9477.50000000 0.782370124693455
13000532 14 2.33333333333333e-06 9825.00000000 0.219257243776562
13003171 1223 0.000203833333333333 9689.75000000 0.74767015166289
13005221 441 7.35e-05 9502.50000000 0.79413894035109
13006699 1267 0.000211166666666667 9219.25000000 0.797864307843582
13008701 490 8.16666666666667e-05 8576.75000000 0.814448863693653
13009506 257 4.28333333333333e-05 8455.50000000 0.800015265250317
13009959 5342 0.000890333333333333 582.73498535 0.909990489925255
13010557 1255 0.000209166666666667 8243.50000000 0.81391990983559
13012450 1404 0.000234 7359.42382812 0.840544910717039
13014362 1495 0.000249166666666667 7002.12011719 0.851075517181924
13016316 1408 0.000234666666666667 6745.11621094 0.843039099697013
13018256 553 9.21666666666667e-05 6818.00000000 0.870847175120493
13019026 401 6.68333333333333e-05 6352.64794922 0.844559165369272
13019672 840 0.00014 6241.02001953 0.84527600617991
13040617 23354 0.00389233333333333 1113.90087891 0.801812672507954
13042502 18788 0.00313133333333333 1182.95983887 0.698353505723797
13044466 17989 0.00299816666666667 1245.81799316 0.754811123687847
13046395 14492 0.00241533333333333 1222.85131836 0.651632122790919
13048281 2328 0.000388 1165.73486328 0.714213793643461
13049821 480 8e-05 9747.25000000 0.835818574615953
13050720 275 4.58333333333333e-05 9815.00000000 0.843228815246088
13051258 1114 0.000185666666666667 9626.50000000 0.813277877073457
13053235 1073 0.000178833333333333 9678.50000000 0.84599349628765
13055112 558 9.3e-05 9544.00000000 0.803706769375389
13056141 588 9.8e-05 9542.75000000 0.803304148781355
13057184 1097 0.000182833333333333 9693.75000000 0.800652997253476
13059049 1113 0.0001855 9618.25000000 0.807696077096272
13060922 1128 0.000188 9620.50000000 0.712345445087007
13062893 1246 0.000207666666666667 9899.25000000 0.756153711867295
13064970 1163 0.000193833333333333 9588.25000000 0.759163683534671
13066851 1155 0.0001925 9285.50000000 0.781354251372045
13068922 1282 0.000213666666666667 8636.25000000 0.83418651200034
13070791 1288 0.000214666666666667 8114.00000000 0.824706179406946
13072694 1475 0.000245833333333333 7283.66796875 0.825052179909444
13074714 1448 0.000241333333333333 7025.01220703 0.852317938986725
13076662 764 0.000127333333333333 6555.13623047 0.854195297875295
13077679 939 0.0001565 6408.81591797 0.846061012488525
13078929 1605 0.0002675 6159.12792969 0.871654658443594
13080969 730 0.000121666666666667 5746.60009766 0.869149356951164
13085179 22305 0.0037175 1151.60156250 0.777542178810878
13087045 18651 0.0031085 1214.60095215 0.795202488889625
13088748 16860 0.00281 1256.71826172 0.724956924453909
13090611 17963 0.00299383333333333 1250.07568359 0.872619577316548
13092457 18960 0.00316 1136.81457520 0.919433164114881
13094576 1082 0.000180333333333333 9919.25000000 0.885865246913096
13096457 1165 0.000194166666666667 9418.75000000 0.920681258547405
13098297 1119 0.0001865 9776.50000000 0.914280969072386
13100141 975 0.0001625 10508.75000000 0.835173415055893
13101904 107 1.78333333333333e-05 9879.50000000 0.723659578222402
13104181 1112 0.000185333333333333 9488.50000000 0.771029884829962
13106058 1199 0.000199833333333333 9322.00000000 0.754750912439645
13107935 934 0.000155666666666667 9860.25000000 0.723176694962568
13109536 596 9.93333333333333e-05 9662.25000000 0.744611549051428
13110823 1241 0.000206833333333333 8896.00000000 0.80498046914878
13112678 1112 0.000185333333333333 8521.50000000 0.787016179582417
13114417 229 3.81666666666667e-05 7473.41210938 0.813796663439828
13114765 194 3.23333333333333e-05 7451.46386719 0.625892949842871
13115171 1332 0.000222 7469.39990234 0.820747009766019
13117038 1380 0.00023 6754.08398438 0.810941426335364
13118901 1414 0.000235666666666667 6535.54785156 0.85703854918027
13120758 1369 0.000228166666666667 6151.33984375 0.860798870115754
13122533 1650 0.000275 5682.64404297 0.881961668238
13128569 23113 0.00385216666666667 1070.28198242 0.850220867549587
13130716 20604 0.003434 1147.73254395 0.795415136530521
13132620 7048 0.00117466666666667 1210.60815430 0.619423686848726
13133602 19028 0.00317133333333333 1191.54602051 0.8261983461497
13135575 18953 0.00315883333333333 1086.25256348 0.88171191017715
13138152 365 6.08333333333333e-05 9799.25000000 0.855061812205573
13138822 74 1.23333333333333e-05 9881.00000000 0.738753407980946
13139186 1610 0.000268333333333333 9847.25000000 0.805492499455521
13142095 1141 0.000190166666666667 9349.50000000 0.829825073222158
13143975 1095 0.0001825 9772.50000000 0.825318290900847
13145845 1158 0.000193 9284.00000000 0.77567630903511
13147711 1101 0.0001835 9891.00000000 0.75746401036003
13149564 1182 0.000197 9663.75000000 0.76433056958278
13151432 1064 0.000177333333333333 9656.50000000 0.740578794286944
13153184 1173 0.0001955 9206.75000000 0.759638124202964
13155063 1225 0.000204166666666667 8723.50000000 0.791530054503056
13156932 1276 0.000212666666666667 8397.25000000 0.825508666097512
13158866 1342 0.000223666666666667 7492.05615234 0.825020000824167
13160705 1388 0.000231333333333333 7038.93603516 0.827610537633333
13162565 1369 0.000228166666666667 6793.26025391 0.824766636903441
13164434 1012 0.000168666666666667 6340.61181641 0.854720052715747
13166049 985 0.000164166666666667 6118.29980469 0.871222100931096
13171195 363610 0.0606016666666667 17.66666603 0.223553914915355
13172925 21452 0.00357533333333333 1190.89233398 0.807513584225931
13174806 13778 0.00229633333333333 1254.43933105 0.705010709904959
13176468 18001 0.00300016666666667 1228.64599609 0.820604462892658
13178336 18972 0.003162 1132.07995605 0.872028405019195
13180305 3895 0.000649166666666667 1090.10400391 0.874964065277857
13181266 1028 0.000171333333333333 10028.75000000 0.804049781684441
13183110 1052 0.000175333333333333 10046.00000000 0.790832979135436
13185094 657 0.0001095 10214.25000000 0.797318615732523
13186449 1055 0.000175833333333333 10438.75000000 0.768096812674913
13188414 1019 0.000169833333333333 10066.75000000 0.755901752332684
13190284 1156 0.000192666666666667 9749.25000000 0.72323912780621
13192329 1098 0.000183 9825.75000000 0.731764287379938
13194197 12 2e-06 9875.00000000 0.421880311297969
13194301 1203 0.0002005 9924.50000000 0.735721575529885
13196313 1098 0.000183 9485.25000000 0.739987985234047
13198119 1181 0.000196833333333333 9058.25000000 0.772514667126041
13199980 1259 0.000209833333333333 8505.25000000 0.809853938702869
13201854 1399 0.000233166666666667 7499.60791016 0.82667436376731
13203747 568 9.46666666666667e-05 7046.72412109 0.818475888474501
13204545 1520 0.000253333333333333 6828.66015625 0.846853987806192
13206486 1396 0.000232666666666667 6436.89990234 0.847332624895224
13208261 1976 0.000329333333333333 6088.09179688 0.861881395426673
13213700 21263 0.00354383333333333 1116.63928223 0.739756667684392
13216592 17919 0.0029865 1224.60021973 0.741149033717256
13218463 18248 0.00304133333333333 1219.07055664 0.801646770543756
13220353 18320 0.00305333333333333 1170.15161133 0.827362515825958
13222246 3995 0.000665833333333333 1131.74426270 0.821997339808551
13223138 1063 0.000177166666666667 9554.25000000 0.830043682119769
13225015 1149 0.0001915 9213.00000000 0.812296657271263
13226909 157 2.61666666666667e-05 9517.00000000 0.635835441773405
13227323 1085 0.000180833333333333 9295.25000000 0.784888285195781
13229157 1148 0.000191333333333333 9538.25000000 0.81691605234636
13231048 1096 0.000182666666666667 9617.00000000 0.764734402830311
13232932 1191 0.0001985 9424.25000000 0.78167801651142
13234852 1138 0.000189666666666667 9909.00000000 0.740196421708869
13236732 1088 0.000181333333333333 9761.25000000 0.703966382269833
13238618 1193 0.000198833333333333 9191.25000000 0.782138289298635
13240455 1275 0.0002125 8593.75000000 0.797148684117808
13242397 1386 0.000231 7613.12402344 0.81999244881271
13244278 1498 0.000249666666666667 7175.34423828 0.842815644305323
13246432 1455 0.0002425 6767.77197266 0.861480138996225
13248292 1566 0.000261 6235.35595703 0.867803088490062
13250224 1255 0.000209166666666667 5690.43212891 0.840452513802693
13252006 715 0.000119166666666667 5619.39599609 0.849864684981896
13263858 1705 0.000284166666666667 17666.66601562 0.90421178599644
13265864 22766 0.00379433333333333 1190.30920410 0.750051578569953
13268232 18573 0.0030955 1190.80395508 0.787068498762856
13270156 17829 0.0029715 1168.87951660 0.841742546004221
13272033 8025 0.0013375 1093.12500000 0.817545496401483
13273568 555 9.25e-05 9994.25000000 0.816780091836411
13274707 1089 0.0001815 9926.25000000 0.83053337461228
13276590 1035 0.0001725 9984.75000000 0.771218320575118
13278469 1070 0.000178333333333333 9864.25000000 0.77319556502217
13280751 1160 0.000193333333333333 9388.75000000 0.776144982125504
13282645 1139 0.000189833333333333 9692.75000000 0.759606702585946
13284531 1115 0.000185833333333333 10021.00000000 0.742605763178397
13286406 1134 0.000189 9773.50000000 0.753774302102283
13288295 1225 0.000204166666666667 9143.75000000 0.796979332148995
13290174 1282 0.000213666666666667 8821.75000000 0.801692367759916
13292142 237 3.95e-05 8338.50000000 0.675318292943358
13292978 1372 0.000228666666666667 7759.20800781 0.83676223355417
13294871 1381 0.000230166666666667 7373.34814453 0.834226079850545
13296751 1415 0.000235833333333333 6985.12792969 0.853048725247646
13298640 1410 0.000235 6578.97216797 0.871166810985388
13300469 1412 0.000235333333333333 6346.74804688 0.844146578314175
13302374 1510 0.000251666666666667 5889.85205078 0.874451115532711
13304291 2271 0.0003785 5685.71191406 0.884009843442797
13307178 1817 0.000302833333333333 5258.08007812 0.894636656909787
13309427 1169 0.000194833333333333 4931.45605469 0.901098461353769
13310873 1144 0.000190666666666667 4654.39208984 0.878761122423916
13315939 32836 0.00547266666666667 1034.04760742 0.783816440538755
13318597 10554 0.001759 1173.52587891 0.804652050591687
13319638 18672 0.003112 1203.98327637 0.800013765085856
13321557 15712 0.00261866666666667 1199.03662109 0.75819273621017
13323377 19121 0.00318683333333333 1118.24682617 0.853337129612287
13325591 1507 0.000251166666666667 10032.25000000 0.828329348506909
13328353 261 4.35e-05 9505.50000000 0.760549817112741
13328935 385 6.41666666666667e-05 9689.00000000 0.686134791919578
13329832 1375 0.000229166666666667 9443.50000000 0.775319737689099
13332224 1528 0.000254666666666667 10194.00000000 0.746995273457395
13335027 1665 0.0002775 9764.50000000 0.73272049744555
13337842 1563 0.0002605 9860.25000000 0.739659172849084
13340402 95 1.58333333333333e-05 9289.25000000 0.726597342614772
13348288 1231 0.000205166666666667 6717.26806641 0.842667918980975
13349933 1503 0.0002505 6471.35595703 0.851232508025612
13351868 1348 0.000224666666666667 6303.08789062 0.848795240249066
13353617 905 0.000150833333333333 6043.72412109 0.849408993591991
13401050 8736 0.001456 1092.57727051 0.812510907576792
13401836 22065 0.0036775 1121.46228027 0.805613492222762
13403789 27553 0.00459216666666667 1205.64392090 0.795650187628111
13406573 26231 0.00437183333333333 1196.82824707 0.831916109665053
13409382 18153 0.0030255 1082.34826660 0.873162345378899
13411291 3086 0.000514333333333333 1014.45526123 0.860173533109375
13411902 737 0.000122833333333333 9789.75000000 0.75927741631601
13479455 29267 0.00487783333333333 1155.92993164 0.784133501497248
13482416 26662 0.00444366666666667 1198.63024902 0.834570387437521
13485205 23254 0.00387566666666667 1126.07336426 0.814793886762857
13487834 13781 0.00229683333333333 1021.13323975 0.88863511180499
13489748 815 0.000135833333333333 9454.00000000 0.792686132655053
13491144 69 1.15e-05 9905.50000000 0.818291689592949
13491656 23103 0.0038505 687.60430908 0.914530522862646
13494078 13317 0.0022195 705.05895996 0.912555364929594
13495451 574 9.56666666666667e-05 9900.75000000 0.933183375519924
13496314 171 2.85e-05 10121.25000000 0.90931652018744
13497067 18075 0.0030125 689.26495361 0.919694166949475
13498786 1412 0.000235333333333333 10081.50000000 0.723227531380966
13501253 1732 0.000288666666666667 9517.25000000 0.788611275240353
13504033 2047 0.000341166666666667 8737.75000000 0.826047900761843
13507217 1376 0.000229333333333333 7579.14013672 0.85050497718662
13509130 1348 0.000224666666666667 7173.69189453 0.85271140236956
13510995 1375 0.000229166666666667 6770.13183594 0.854590802190492
13512868 1381 0.000230166666666667 6337.78027344 0.862202978944512
13514716 762 0.000127 6083.37207031 0.748584992490152
13515932 719 0.000119833333333333 5933.51220703 0.861071504410975
13553740 3590 0.000598333333333334 1199.30151367 0.792168039542353
13554131 21734 0.00362233333333333 1152.78527832 0.791096070134565
13556029 19313 0.00321883333333333 1224.14086914 0.786450327031721
13557904 17162 0.00286033333333333 1274.38488770 0.770200960770842
13559778 0 0 1260.67565918 1
13571745 20685 0.0034475 1161.90124512 0.817047289528347
13573481 1324 0.000220666666666667 1216.82690430 0.758615475571622
13574123 26764 0.00446066666666667 1246.54235840 0.731565686943657
13576930 14453 0.00240883333333333 1254.08593750 0.747063983680972
13578663 0 0 1205.00793457 0.00142582727686793
13578748 21229 0.00353816666666667 1190.16796875 0.786194496480076
13581416 633 0.0001055 9890.25000000 0.780645318909244
13582904 1810 0.000301666666666667 9802.00000000 0.7908128386144
13586183 1157 0.000192833333333333 9858.75000000 0.757465733460628
13588297 1431 0.0002385 9616.25000000 0.795643049223374
13590762 1636 0.000272666666666667 9760.50000000 0.793206604700915
13593469 1642 0.000273666666666667 9189.25000000 0.76674406809482
13596053 1493 0.000248833333333333 9481.25000000 0.794011405542548
13598443 222 3.7e-05 8929.25000000 0.770765997383406
13601529 274 4.56666666666667e-05 8140.50000000 0.742902815607588
13602149 346 5.76666666666667e-05 7516.36425781 0.749172465274693
13602637 1561 0.000260166666666667 7370.75195312 0.758849563651384
13604623 1622 0.000270333333333333 6728.35986328 0.781876960047804
13606538 1609 0.000268166666666667 6481.74023438 0.812305804109323
13608867 1464 0.000244 6983.94824219 0.831209955879688
13610737 1316 0.000219333333333333 5675.56396484 0.804453862740724
13615434 8628 0.001438 1269.22631836 0.89739316982122
13617545 10190 0.00169833333333333 1042.73962402 0.815248514874124
13619358 13740 0.00229 1598.03833008 0.756022956770185
13621349 16569 0.0027615 1180.83996582 0.779815194759217
13623207 24039 0.0040065 1082.08325195 0.833224916972351
13626008 147 2.45e-05 9696.75000000 0.703171981243251
13626350 1300 0.000216666666666667 9615.25000000 0.803875344675416
13628553 1115 0.000185833333333333 9614.00000000 0.786848885509169
13630418 1072 0.000178666666666667 10063.00000000 0.771050059135328
13632274 1214 0.000202333333333333 9605.00000000 0.750672916169326
13634291 1177 0.000196166666666667 9845.00000000 0.70507969492235
13636299 1206 0.000201 9864.50000000 0.702327632662907
13638321 1184 0.000197333333333333 10200.25000000 0.72478432511119
13640343 1547 0.000257833333333333 9809.75000000 0.762518508383505
13642847 1156 0.000192666666666667 9257.75000000 0.754538224180414
13644709 1188 0.000198 8785.25000000 0.774039350980064
13646584 1346 0.000224333333333333 7858.32812500 0.836687031527577
13648413 1996 0.000332666666666667 7503.85595703 0.838151613632513
13651132 2041 0.000340166666666667 6926.60009766 0.846707977118983
13653865 734 0.000122333333333333 6367.28027344 0.840088094793624
13666933 22798 0.00379966666666667 1151.19531250 0.759423277125878
13668943 28810 0.00480166666666667 1213.02868652 0.754753876511225
13671802 24337 0.00405616666666667 1256.17053223 0.747916131701612
13674581 19439 0.00323983333333333 1172.57189941 0.880269398536011
13676728 1130 0.000188333333333333 11915.75000000 0.875845970456914
13679055 1694 0.000282333333333333 9536.50000000 0.826484270365761
13681847 1317 0.0002195 9535.25000000 0.794841350416301
13683944 313 5.21666666666667e-05 9738.00000000 0.780855989321151
13684522 378 6.3e-05 11393.25000000 0.723980280966568
13685368 2099 0.000349833333333333 9801.00000000 0.916992578832847
13688210 1214 0.000202333333333333 9641.75000000 0.88581747099206
13689839 282 4.7e-05 9581.00000000 0.866219914358224
13690296 1141 0.000190166666666667 9534.25000000 0.741913043146015
13692206 1268 0.000211333333333333 8944.25000000 0.754576230889162
13694226 1050 0.000175 10158.75000000 0.809870085755995
13696102 1462 0.000243666666666667 7577.48828125 0.823564102855896
13698080 1337 0.000222833333333333 7253.69580078 0.850299016354691
13718456 23457 0.0039095 1150.78894043 0.87663515727212
13720312 21190 0.00353166666666667 1154.92297363 0.78988530980567
13722260 18560 0.00309333333333333 1212.86962891 0.794488387762785
13724163 17026 0.00283766666666667 1190.39770508 0.790073430863792
13726012 20474 0.00341233333333333 1111.02124023 0.810501161497169
13728413 1034 0.000172333333333333 9365.50000000 0.855662009515875
13730259 1099 0.000183166666666667 9004.25000000 0.821654191448818
13732105 1065 0.0001775 9643.50000000 0.779969307688824
13734033 239 3.98333333333333e-05 9846.00000000 0.223107684366617
13737096 1392 0.000232 9398.25000000 0.792692787500052
13739259 1167 0.0001945 9604.00000000 0.732078463506503
13741174 1128 0.000188 9752.00000000 0.725040874239048
13743059 1136 0.000189333333333333 9252.25000000 0.747359557239427
13744889 1212 0.000202 8645.25000000 0.789486221205622
13746739 1351 0.000225166666666667 7644.51220703 0.823375155537121
13748576 1365 0.0002275 7469.87207031 0.837128390292587
13750412 1392 0.000232 7171.80419922 0.835307929854994
13752285 1724 0.000287333333333333 6969.31591797 0.841434646550427
13754642 2485 0.000414166666666667 6417.07617188 0.870686773004428
13761144 22693 0.00378216666666667 1340.21093750 0.852633155985367
13763414 15169 0.00252816666666667 1535.53356934 0.836098969372665
13765269 22940 0.00382333333333333 1174.88635254 0.835448430936011
13767631 24971 0.00416183333333333 1067.66723633 0.819667826257902
13770512 1146 0.000191 9684.00000000 0.796518435286694
13772621 311 5.18333333333333e-05 9894.00000000 0.758149103329475
13773411 1585 0.000264166666666667 9563.25000000 0.809049590212586
13775992 1387 0.000231166666666667 9605.25000000 0.743732149773922
13778316 1040 0.000173333333333333 9992.25000000 0.638448177927987
13780349 1491 0.0002485 9910.00000000 0.708990975001558
13782902 1335 0.0002225 9464.75000000 0.768559201679279
13785024 1224 0.000204 8902.25000000 0.798082787879019
13786907 1401 0.0002335 8263.25000000 0.821692846569417
13788953 1383 0.0002305 7274.22802734 0.829966215229435
13790805 1516 0.000252666666666667 6964.35986328 0.851805909592321
13792787 1473 0.0002455 6505.81201172 0.861159840575376
13794657 1618 0.000269666666666667 6177.29980469 0.861237144637733
13796681 1585 0.000264166666666667 5744.24023438 0.858519952373655
13798624 1576 0.000262666666666667 5596.03222656 0.870973786592565
13803422 3360 0.00056 1128.58190918 0.539907386428005
13804093 22565 0.00376083333333333 1098.23059082 0.797746583188806
13805956 19203 0.0032005 1213.45263672 0.791739550550169
13807816 17011 0.00283516666666667 1216.40295410 0.752800377009438
13809659 17418 0.002903 1198.75390625 0.826675485392879
13811500 22652 0.00377533333333333 1103.56591797 0.849780502303518
13813890 11103 0.0018505 997.53057861 0.855130182878338
13815227 1279 0.000213166666666667 9834.25000000 0.821830874404718
13817368 1323 0.0002205 8112.75000000 0.735934077292027
13819190 898 0.000149666666666667 10240.25000000 0.6790937238597
13821059 307 5.11666666666667e-05 10056.50000000 0.729701547193128
13821961 136 2.26666666666667e-05 10054.00000000 0.681122659191461
13822490 409 6.81666666666667e-05 9982.75000000 0.750663874921358
13823213 1714 0.000285666666666667 9659.50000000 0.751216159995549
13825982 1895 0.000315833333333333 10081.50000000 0.735843352425535
13829128 1292 0.000215333333333333 9660.50000000 0.74608265586408
13831283 1736 0.000289333333333333 8767.00000000 0.762802480823315
13834032 2005 0.000334166666666667 7689.82421875 0.823183738637096
13836798 877 0.000146166666666667 7051.68017578 0.786844847797851
13838134 1446 0.000241 6904.41601562 0.813701141348569
13840128 1721 0.000286833333333333 6543.80810547 0.842686142419889
13866970 33093 0.0055155 1088.42553711 0.78774160945817
13869807 15009 0.0025015 1222.39196777 0.708985305818205
13871515 19268 0.00321133333333333 1210.11352539 0.826186803968324
13873701 14291 0.00238183333333333 1143.42187500 0.726667581016462
13875646 1471 0.000245166666666667 9747.50000000 0.827251773656393
13878363 1264 0.000210666666666667 9459.75000000 0.840411111254837
13880531 991 0.000165166666666667 9854.50000000 0.769715592531988
13882356 1090 0.000181666666666667 9632.50000000 0.78350097579918
13884201 1061 0.000176833333333333 9664.75000000 0.725725389881527
13886076 999 0.0001665 9695.00000000 0.668581782075122
13887915 1054 0.000175666666666667 9778.25000000 0.716150155293766
13889753 858 0.000143 9089.25000000 0.802338887662938
